X, Z, VelocityU, VelocityW
 290           162 
1.562501e-01 , -4.718744e+00 , -1.292829e-02 , -2.792915e-02
1.562501e-01 , -4.656244e+00 , -1.283191e-02 , -2.651895e-02
1.562501e-01 , -4.593744e+00 , -1.227938e-02 , -2.55681e-02
1.562501e-01 , -4.531247e+00 , -1.158775e-02 , -2.458688e-02
1.562501e-01 , -4.46875e+00 , -1.093084e-02 , -2.321471e-02
1.562501e-01 , -4.40625e+00 , -1.03362e-02 , -2.146762e-02
1.562501e-01 , -4.343749e+00 , -9.507601e-03 , -1.958596e-02
1.562501e-01 , -4.281248e+00 , -8.417965e-03 , -1.772724e-02
1.562501e-01 , -4.218747e+00 , -7.316353e-03 , -1.600194e-02
1.562501e-01 , -4.156246e+00 , -6.222378e-03 , -1.448512e-02
1.562501e-01 , -4.093746e+00 , -5.192897e-03 , -1.315736e-02
1.562501e-01 , -4.031248e+00 , -4.26055e-03 , -1.192013e-02
1.562501e-01 , -3.96875e+00 , -3.562894e-03 , -1.063452e-02
1.562501e-01 , -3.90625e+00 , -3.245931e-03 , -9.196261e-03
1.562501e-01 , -3.843749e+00 , -3.376928e-03 , -7.535107e-03
1.562501e-01 , -3.781248e+00 , -3.95286e-03 , -5.597559e-03
1.562501e-01 , -3.718747e+00 , -4.911455e-03 , -3.339519e-03
1.562501e-01 , -3.656246e+00 , -6.14725e-03 , -7.113942e-04
1.562501e-01 , -3.593746e+00 , -7.550573e-03 , 2.351261e-03
1.562501e-01 , -3.531248e+00 , -9.058567e-03 , 5.899597e-03
1.562501e-01 , -3.46875e+00 , -1.05836e-02 , 9.949781e-03
1.562501e-01 , -3.40625e+00 , -1.202887e-02 , 1.447861e-02
1.562501e-01 , -3.343749e+00 , -1.32711e-02 , 1.939426e-02
1.562501e-01 , -3.281248e+00 , -1.408049e-02 , 2.449499e-02
1.562501e-01 , -3.218747e+00 , -1.3942e-02 , 2.935923e-02
1.562501e-01 , -3.156246e+00 , -1.116975e-02 , 3.283934e-02
1.562501e-01 , -3.093746e+00 , 5.223551e-03 , 2.800745e-02
1.562501e-01 , -3.031248e+00 , 1.086157e-01 , 5.163234e-03
1.562501e-01 , -2.96875e+00 , 4.918506e-01 , -9.935761e-03
1.562501e-01 , -2.90625e+00 , 4.98544e-01 , -7.927356e-03
1.562501e-01 , -2.84375e+00 , 4.989138e-01 , -7.33561e-03
1.562501e-01 , -2.78125e+00 , 4.989714e-01 , -6.669899e-03
1.562501e-01 , -2.718749e+00 , 4.989275e-01 , -5.94745e-03
1.562501e-01 , -2.656249e+00 , 4.988488e-01 , -5.17222e-03
1.562501e-01 , -2.593749e+00 , 4.987614e-01 , -4.344122e-03
1.562501e-01 , -2.531249e+00 , 4.986758e-01 , -3.464081e-03
1.562501e-01 , -2.468748e+00 , 4.985961e-01 , -2.534673e-03
1.562501e-01 , -2.406248e+00 , 4.985241e-01 , -1.559645e-03
1.562501e-01 , -2.343748e+00 , 4.984602e-01 , -5.434119e-04
1.562501e-01 , -2.281247e+00 , 4.984045e-01 , 5.092901e-04
1.562501e-01 , -2.218747e+00 , 4.983568e-01 , 1.593606e-03
1.562501e-01 , -2.156247e+00 , 4.983171e-01 , 2.704669e-03
1.562501e-01 , -2.093747e+00 , 4.98285e-01 , 3.837639e-03
1.562501e-01 , -2.031248e+00 , 4.982605e-01 , 4.987684e-03
1.562501e-01 , -1.96875e+00 , 4.982436e-01 , 6.150045e-03
1.562501e-01 , -1.90625e+00 , 4.982344e-01 , 7.319926e-03
1.562501e-01 , -1.84375e+00 , 4.982329e-01 , 8.492409e-03
1.562501e-01 , -1.78125e+00 , 4.982396e-01 , 9.662427e-03
1.562501e-01 , -1.718749e+00 , 4.982551e-01 , 1.082428e-02
1.562501e-01 , -1.656249e+00 , 4.982792e-01 , 1.19718e-02
1.562501e-01 , -1.593749e+00 , 4.983117e-01 , 1.3099e-02
1.562501e-01 , -1.531249e+00 , 4.983514e-01 , 1.420009e-02
1.562501e-01 , -1.468748e+00 , 4.983953e-01 , 1.526972e-02
1.562501e-01 , -1.406248e+00 , 4.984369e-01 , 1.630379e-02
1.562501e-01 , -1.343748e+00 , 4.984618e-01 , 1.730079e-02
1.562501e-01 , -1.281247e+00 , 4.984388e-01 , 1.826389e-02
1.562501e-01 , -1.218747e+00 , 4.982983e-01 , 1.920264e-02
1.562501e-01 , -1.156247e+00 , 4.978783e-01 , 2.012969e-02
1.562501e-01 , -1.093747e+00 , 4.967811e-01 , 2.103575e-02
1.562501e-01 , -1.031248e+00 , 4.939697e-01 , 2.177477e-02
1.562501e-01 , -9.6875e-01 , 1.319668e-01 , 1.175358e-03
1.562501e-01 , -9.0625e-01 , 1.252224e-02 , -2.962859e-02
1.562501e-01 , -8.437499e-01 , 1.148888e-02 , -4.423598e-02
1.562501e-01 , -7.812497e-01 , 1.504276e-02 , -5.294549e-02
1.562501e-01 , -7.187495e-01 , 1.742769e-02 , -6.076767e-02
1.562501e-01 , -6.562492e-01 , 1.878473e-02 , -6.831362e-02
1.562501e-01 , -5.937489e-01 , 1.941209e-02 , -7.5733e-02
1.562501e-01 , -5.312485e-01 , 1.954708e-02 , -8.304196e-02
1.562501e-01 , -4.687482e-01 , 1.935246e-02 , -9.021471e-02
1.562501e-01 , -4.062479e-01 , 1.894232e-02 , -9.721695e-02
1.562501e-01 , -3.437476e-01 , 1.839206e-02 , -1.040191e-01
1.562501e-01 , -2.812473e-01 , 1.775036e-02 , -1.105975e-01
1.562501e-01 , -2.18747e-01 , 1.704795e-02 , -1.169339e-01
1.562501e-01 , -1.562469e-01 , 1.630332e-02 , -1.230133e-01
1.562501e-01 , -9.374678e-02 , 1.552677e-02 , -1.288228e-01
1.562501e-01 , -3.124838e-02 , 1.472301e-02 , -1.343506e-01
1.562501e-01 , 3.125e-02 , 1.389306e-02 , -1.395854e-01
1.562501e-01 , 9.375003e-02 , 1.303527e-02 , -1.445151e-01
1.562501e-01 , 1.562501e-01 , 1.214632e-02 , -1.491265e-01
1.562501e-01 , 2.187503e-01 , 1.122161e-02 , -1.53405e-01
1.562501e-01 , 2.812505e-01 , 1.025566e-02 , -1.573343e-01
1.562501e-01 , 3.437508e-01 , 9.242329e-03 , -1.60896e-01
1.562501e-01 , 4.062511e-01 , 8.174994e-03 , -1.640693e-01
1.562501e-01 , 4.687515e-01 , 7.046667e-03 , -1.668311e-01
1.562501e-01 , 5.312518e-01 , 5.850096e-03 , -1.691556e-01
1.562501e-01 , 5.937521e-01 , 4.577852e-03 , -1.71014e-01
1.562501e-01 , 6.562524e-01 , 3.222423e-03 , -1.72375e-01
1.562501e-01 , 7.187527e-01 , 1.776308e-03 , -1.732038e-01
1.562501e-01 , 7.81253e-01 , 2.321181e-04 , -1.734631e-01
1.562501e-01 , 8.437531e-01 , -1.417336e-03 , -1.731124e-01
1.562501e-01 , 9.062532e-01 , -3.178983e-03 , -1.721081e-01
1.562501e-01 , 9.687516e-01 , -5.059388e-03 , -1.704042e-01
1.562501e-01 , 1.03125e+00 , -7.063669e-03 , -1.679515e-01
1.562501e-01 , 1.09375e+00 , -9.196503e-03 , -1.646995e-01
1.562501e-01 , 1.15625e+00 , -1.146133e-02 , -1.605957e-01
1.562501e-01 , 1.21875e+00 , -1.386054e-02 , -1.555871e-01
1.562501e-01 , 1.281251e+00 , -1.639498e-02 , -1.4962e-01
1.562501e-01 , 1.343751e+00 , -1.906275e-02 , -1.426416e-01
1.562501e-01 , 1.406251e+00 , -2.185794e-02 , -1.346032e-01
1.562501e-01 , 1.468751e+00 , -2.478167e-02 , -1.254591e-01
1.562501e-01 , 1.531252e+00 , -2.783076e-02 , -1.151652e-01
1.562501e-01 , 1.593752e+00 , -3.100405e-02 , -1.036822e-01
1.562501e-01 , 1.656252e+00 , -3.430914e-02 , -9.096991e-02
1.562501e-01 , 1.718753e+00 , -3.774759e-02 , -7.69883e-02
1.562501e-01 , 1.781253e+00 , -4.134634e-02 , -6.171014e-02
1.562501e-01 , 1.843753e+00 , -4.521456e-02 , -4.517733e-02
1.562501e-01 , 1.906253e+00 , -4.795338e-02 , -2.760217e-02
1.562501e-01 , 1.968752e+00 , -4.786732e-02 , -9.297225e-03
2.187502e-01 , -7.96875e+00 , -9.12536e-04 , -8.470766e-04
2.187502e-01 , -7.90625e+00 , 4.026636e-04 , -1.644398e-03
2.187502e-01 , -7.84375e+00 , 4.385319e-04 , -1.407154e-03
2.187502e-01 , -7.78125e+00 , 4.978502e-04 , -9.664472e-04
2.187502e-01 , -7.718749e+00 , 6.723333e-04 , -4.199206e-04
2.187502e-01 , -7.656249e+00 , 8.963033e-04 , 1.787692e-04
2.187502e-01 , -7.593749e+00 , 1.103845e-03 , 7.727193e-04
2.187502e-01 , -7.531249e+00 , 1.264767e-03 , 1.313179e-03
2.187502e-01 , -7.468748e+00 , 1.372089e-03 , 1.770034e-03
2.187502e-01 , -7.406248e+00 , 1.429875e-03 , 2.129898e-03
2.187502e-01 , -7.343748e+00 , 1.446053e-03 , 2.390991e-03
2.187502e-01 , -7.281247e+00 , 1.428471e-03 , 2.558536e-03
2.187502e-01 , -7.218747e+00 , 1.383019e-03 , 2.641425e-03
2.187502e-01 , -7.156247e+00 , 1.31238e-03 , 2.649817e-03
2.187502e-01 , -7.093747e+00 , 1.214952e-03 , 2.592744e-03
2.187502e-01 , -7.031248e+00 , 1.084814e-03 , 2.474704e-03
2.187502e-01 , -6.96875e+00 , 9.172754e-04 , 2.294654e-03
2.187502e-01 , -6.90625e+00 , 7.18344e-04 , 2.053748e-03
2.187502e-01 , -6.84375e+00 , 4.863615e-04 , 1.756843e-03
2.187502e-01 , -6.78125e+00 , 2.128381e-04 , 1.40424e-03
2.187502e-01 , -6.718749e+00 , -1.061679e-04 , 9.903576e-04
2.187502e-01 , -6.656249e+00 , -4.612046e-04 , 5.119477e-04
2.187502e-01 , -6.593749e+00 , -8.461718e-04 , -2.821454e-05
2.187502e-01 , -6.531249e+00 , -1.255391e-03 , -6.24438e-04
2.187502e-01 , -6.468748e+00 , -1.678847e-03 , -1.266751e-03
2.187502e-01 , -6.406248e+00 , -2.098925e-03 , -1.93615e-03
2.187502e-01 , -6.343748e+00 , -2.488408e-03 , -2.597925e-03
2.187502e-01 , -6.281247e+00 , -2.803518e-03 , -3.189804e-03
2.187502e-01 , -6.218747e+00 , -2.996132e-03 , -3.613008e-03
2.187502e-01 , -6.156247e+00 , -3.002465e-03 , -3.729086e-03
2.187502e-01 , -6.093747e+00 , -2.731417e-03 , -3.354875e-03
2.187502e-01 , -6.031248e+00 , -2.064242e-03 , -2.269086e-03
2.187502e-01 , -5.96875e+00 , -8.503545e-04 , -2.44282e-04
2.187502e-01 , -5.90625e+00 , 1.083266e-03 , 2.908207e-03
2.187502e-01 , -5.84375e+00 , 3.722603e-03 , 7.239245e-03
2.187502e-01 , -5.78125e+00 , 6.572762e-03 , 1.245839e-02
2.187502e-01 , -5.718749e+00 , 8.934253e-03 , 1.784335e-02
2.187502e-01 , -5.656249e+00 , 1.074601e-02 , 2.254313e-02
2.187502e-01 , -5.593749e+00 , 1.24323e-02 , 2.580956e-02
2.187502e-01 , -5.531248e+00 , 1.467726e-02 , 2.693655e-02
2.187502e-01 , -5.468748e+00 , 1.766659e-02 , 2.533715e-02
2.187502e-01 , -5.406248e+00 , 2.043238e-02 , 2.088768e-02
2.187502e-01 , -5.343747e+00 , 2.248132e-02 , 1.435962e-02
2.187502e-01 , -5.281247e+00 , 2.419039e-02 , 6.760572e-03
2.187502e-01 , -5.218747e+00 , 2.469619e-02 , -1.279795e-03
2.187502e-01 , -5.156246e+00 , 2.238356e-02 , -8.586428e-03
2.187502e-01 , -5.093746e+00 , 1.721771e-02 , -1.391548e-02
2.187502e-01 , -5.031246e+00 , 9.529065e-03 , -1.67559e-02
2.187502e-01 , -4.968745e+00 , 8.964634e-04 , -1.723467e-02
2.187502e-01 , -4.906245e+00 , -6.831646e-03 , -1.620137e-02
2.187502e-01 , -4.843745e+00 , -1.170827e-02 , -1.489899e-02
2.187502e-01 , -4.781244e+00 , -1.346268e-02 , -1.437268e-02
2.187502e-01 , -4.718744e+00 , -1.352082e-02 , -1.47987e-02
2.187502e-01 , -4.656244e+00 , -1.311062e-02 , -1.555277e-02
2.187502e-01 , -4.593744e+00 , -1.272361e-02 , -1.595507e-02
2.187502e-01 , -4.531247e+00 , -1.242822e-02 , -1.5788e-02
2.187502e-01 , -4.46875e+00 , -1.215785e-02 , -1.519353e-02
2.187502e-01 , -4.40625e+00 , -1.172248e-02 , -1.439831e-02
2.187502e-01 , -4.343749e+00 , -1.090681e-02 , -1.35415e-02
2.187502e-01 , -4.281248e+00 , -9.774383e-03 , -1.267145e-02
2.187502e-01 , -4.218747e+00 , -8.527631e-03 , -1.183857e-02
2.187502e-01 , -4.156246e+00 , -7.287536e-03 , -1.107376e-02
2.187502e-01 , -4.093746e+00 , -6.167569e-03 , -1.034455e-02
2.187502e-01 , -4.031248e+00 , -5.273863e-03 , -9.567719e-03
2.187502e-01 , -3.96875e+00 , -4.731049e-03 , -8.639477e-03
2.187502e-01 , -3.90625e+00 , -4.647256e-03 , -7.471536e-03
2.187502e-01 , -3.843749e+00 , -5.070711e-03 , -5.998212e-03
2.187502e-01 , -3.781248e+00 , -5.985795e-03 , -4.168459e-03
2.187502e-01 , -3.718747e+00 , -7.325755e-03 , -1.938641e-03
2.187502e-01 , -3.656246e+00 , -8.991721e-03 , 7.321966e-04
2.187502e-01 , -3.593746e+00 , -1.087525e-02 , 3.878986e-03
2.187502e-01 , -3.531248e+00 , -1.28743e-02 , 7.512351e-03
2.187502e-01 , -3.46875e+00 , -1.486608e-02 , 1.160423e-02
2.187502e-01 , -3.40625e+00 , -1.669998e-02 , 1.6077e-02
2.187502e-01 , -3.343749e+00 , -1.816063e-02 , 2.077572e-02
2.187502e-01 , -3.281248e+00 , -1.886719e-02 , 2.541514e-02
2.187502e-01 , -3.218747e+00 , -1.791047e-02 , 2.939178e-02
2.187502e-01 , -3.156246e+00 , -1.186656e-02 , 3.077657e-02
2.187502e-01 , -3.093746e+00 , 1.963024e-02 , 2.218803e-02
2.187502e-01 , -3.031248e+00 , 1.398122e-01 , -4.405938e-04
2.187502e-01 , -2.96875e+00 , 4.883827e-01 , -1.306769e-02
2.187502e-01 , -2.90625e+00 , 4.978831e-01 , -1.091874e-02
2.187502e-01 , -2.84375e+00 , 4.981733e-01 , -1.007811e-02
2.187502e-01 , -2.78125e+00 , 4.981646e-01 , -9.168441e-03
2.187502e-01 , -2.718749e+00 , 4.980573e-01 , -8.188982e-03
2.187502e-01 , -2.656249e+00 , 4.979149e-01 , -7.13854e-03
2.187502e-01 , -2.593749e+00 , 4.977644e-01 , -6.017416e-03
2.187502e-01 , -2.531249e+00 , 4.976184e-01 , -4.827822e-03
2.187502e-01 , -2.468748e+00 , 4.974823e-01 , -3.573725e-03
2.187502e-01 , -2.406248e+00 , 4.973588e-01 , -2.260209e-03
2.187502e-01 , -2.343748e+00 , 4.972488e-01 , -8.930491e-04
2.187502e-01 , -2.281247e+00 , 4.971526e-01 , 5.216219e-04
2.187502e-01 , -2.218747e+00 , 4.970702e-01 , 1.977524e-03
2.187502e-01 , -2.156247e+00 , 4.970013e-01 , 3.468347e-03
2.187502e-01 , -2.093747e+00 , 4.969458e-01 , 4.987807e-03
2.187502e-01 , -2.031248e+00 , 4.969035e-01 , 6.529614e-03
2.187502e-01 , -1.96875e+00 , 4.968743e-01 , 8.087598e-03
2.187502e-01 , -1.90625e+00 , 4.968579e-01 , 9.656049e-03
2.187502e-01 , -1.84375e+00 , 4.968556e-01 , 1.122852e-02
2.187502e-01 , -1.78125e+00 , 4.968681e-01 , 1.279735e-02
2.187502e-01 , -1.718749e+00 , 4.968963e-01 , 1.435487e-02
2.187502e-01 , -1.656249e+00 , 4.969403e-01 , 1.589322e-02
2.187502e-01 , -1.593749e+00 , 4.97e-01 , 1.740402e-02
2.187502e-01 , -1.531249e+00 , 4.970743e-01 , 1.887848e-02
2.187502e-01 , -1.468748e+00 , 4.971601e-01 , 2.030739e-02
2.187502e-01 , -1.406248e+00 , 4.972501e-01 , 2.168121e-02
2.187502e-01 , -1.343748e+00 , 4.973284e-01 , 2.299001e-02
2.187502e-01 , -1.281247e+00 , 4.973618e-01 , 2.422278e-02
2.187502e-01 , -1.218747e+00 , 4.972804e-01 , 2.53645e-02
2.187502e-01 , -1.156247e+00 , 4.969324e-01 , 2.638705e-02
2.187502e-01 , -1.093747e+00 , 4.959701e-01 , 2.7228e-02
2.187502e-01 , -1.031248e+00 , 4.935244e-01 , 2.774118e-02
2.187502e-01 , -9.6875e-01 , 1.720278e-01 , 8.69346e-03
2.187502e-01 , -9.0625e-01 , 3.472843e-02 , -2.286372e-02
2.187502e-01 , -8.437499e-01 , 2.099228e-02 , -4.008495e-02
2.187502e-01 , -7.812497e-01 , 2.313871e-02 , -4.908028e-02
2.187502e-01 , -7.187495e-01 , 2.504782e-02 , -5.706902e-02
2.187502e-01 , -6.562492e-01 , 2.615753e-02 , -6.460101e-02
2.187502e-01 , -5.937489e-01 , 2.661056e-02 , -7.183006e-02
2.187502e-01 , -5.312485e-01 , 2.658872e-02 , -7.883173e-02
2.187502e-01 , -4.687482e-01 , 2.622308e-02 , -8.563604e-02
2.187502e-01 , -4.062479e-01 , 2.562519e-02 , -9.224719e-02
2.187502e-01 , -3.437476e-01 , 2.487073e-02 , -9.86622e-02
2.187502e-01 , -2.812473e-01 , 2.400977e-02 , -1.048736e-01
2.187502e-01 , -2.18747e-01 , 2.307447e-02 , -1.108714e-01
2.187502e-01 , -1.562469e-01 , 2.208439e-02 , -1.166449e-01
2.187502e-01 , -9.374678e-02 , 2.105032e-02 , -1.221824e-01
2.187502e-01 , -3.124838e-02 , 1.997692e-02 , -1.274716e-01
2.187502e-01 , 3.125e-02 , 1.886467e-02 , -1.324995e-01
2.187502e-01 , 9.375003e-02 , 1.771094e-02 , -1.372523e-01
2.187502e-01 , 1.562501e-01 , 1.65111e-02 , -1.417145e-01
2.187502e-01 , 2.187503e-01 , 1.525892e-02 , -1.458692e-01
2.187502e-01 , 2.812505e-01 , 1.394703e-02 , -1.49698e-01
2.187502e-01 , 3.437508e-01 , 1.256719e-02 , -1.531803e-01
2.187502e-01 , 4.062511e-01 , 1.111045e-02 , -1.562935e-01
2.187502e-01 , 4.687515e-01 , 9.56734e-03 , -1.590124e-01
2.187502e-01 , 5.312518e-01 , 7.927941e-03 , -1.613098e-01
2.187502e-01 , 5.937521e-01 , 6.182051e-03 , -1.631554e-01
2.187502e-01 , 6.562524e-01 , 4.319294e-03 , -1.645164e-01
2.187502e-01 , 7.187527e-01 , 2.329279e-03 , -1.653572e-01
2.187502e-01 , 7.81253e-01 , 2.01777e-04 , -1.656394e-01
2.187502e-01 , 8.437531e-01 , -2.073092e-03 , -1.653221e-01
2.187502e-01 , 9.062532e-01 , -4.504757e-03 , -1.64362e-01
2.187502e-01 , 9.687516e-01 , -7.102623e-03 , -1.627136e-01
2.187502e-01 , 1.03125e+00 , -9.873393e-03 , -1.603294e-01
2.187502e-01 , 1.09375e+00 , -1.282302e-02 , -1.571608e-01
2.187502e-01 , 1.15625e+00 , -1.59555e-02 , -1.531591e-01
2.187502e-01 , 1.21875e+00 , -1.927309e-02 , -1.482759e-01
2.187502e-01 , 1.281251e+00 , -2.277632e-02 , -1.42464e-01
2.187502e-01 , 1.343751e+00 , -2.646209e-02 , -1.356765e-01
2.187502e-01 , 1.406251e+00 , -3.031464e-02 , -1.278739e-01
2.187502e-01 , 1.468751e+00 , -3.433711e-02 , -1.190212e-01
2.187502e-01 , 1.531252e+00 , -3.852141e-02 , -1.09085e-01
2.187502e-01 , 1.593752e+00 , -4.286068e-02 , -9.80379e-02
2.187502e-01 , 1.656252e+00 , -4.735199e-02 , -8.586945e-02
2.187502e-01 , 1.718753e+00 , -5.200146e-02 , -7.257669e-02
2.187502e-01 , 1.781253e+00 , -5.681762e-02 , -5.815792e-02
2.187502e-01 , 1.843753e+00 , -6.172854e-02 , -4.273738e-02
2.187502e-01 , 1.906253e+00 , -6.553326e-02 , -2.632253e-02
2.187502e-01 , 1.968752e+00 , -6.605456e-02 , -8.919032e-03
2.812503e-01 , -7.96875e+00 , 1.109518e-03 , -8.921568e-04
2.812503e-01 , -7.90625e+00 , 2.556818e-04 , -1.699759e-03
2.812503e-01 , -7.84375e+00 , 8.787065e-05 , -1.405233e-03
2.812503e-01 , -7.78125e+00 , 1.352885e-05 , -9.226079e-04
2.812503e-01 , -7.718749e+00 , 1.114441e-04 , -3.432628e-04
2.812503e-01 , -7.656249e+00 , 3.150152e-04 , 2.772689e-04
2.812503e-01 , -7.593749e+00 , 5.551234e-04 , 8.886806e-04
2.812503e-01 , -7.531249e+00 , 7.85739e-04 , 1.450772e-03
2.812503e-01 , -7.468748e+00 , 9.831464e-04 , 1.937014e-03
2.812503e-01 , -7.406248e+00 , 1.138558e-03 , 2.333631e-03
2.812503e-01 , -7.343748e+00 , 1.251356e-03 , 2.636545e-03
2.812503e-01 , -7.281247e+00 , 1.324376e-03 , 2.848118e-03
2.812503e-01 , -7.218747e+00 , 1.361026e-03 , 2.974429e-03
2.812503e-01 , -7.156247e+00 , 1.363563e-03 , 3.023085e-03
2.812503e-01 , -7.093747e+00 , 1.332199e-03 , 3.001323e-03
2.812503e-01 , -7.031248e+00 , 1.26531e-03 , 2.914255e-03
2.812503e-01 , -6.96875e+00 , 1.161658e-03 , 2.764536e-03
2.812503e-01 , -6.90625e+00 , 1.022529e-03 , 2.554631e-03
2.812503e-01 , -6.84375e+00 , 8.471177e-04 , 2.287404e-03
2.812503e-01 , -6.78125e+00 , 6.322124e-04 , 1.963778e-03
2.812503e-01 , -6.718749e+00 , 3.76514e-04 , 1.582439e-03
2.812503e-01 , -6.656249e+00 , 8.341683e-05 , 1.143049e-03
2.812503e-01 , -6.593749e+00 , -2.438567e-04 , 6.481133e-04
2.812503e-01 , -6.531249e+00 , -6.020273e-04 , 1.024373e-04
2.812503e-01 , -6.468748e+00 , -9.859652e-04 , -4.862405e-04
2.812503e-01 , -6.406248e+00 , -1.387248e-03 , -1.10521e-03
2.812503e-01 , -6.343748e+00 , -1.793174e-03 , -1.73381e-03
2.812503e-01 , -6.281247e+00 , -2.185205e-03 , -2.339163e-03
2.812503e-01 , -6.218747e+00 , -2.541056e-03 , -2.872929e-03
2.812503e-01 , -6.156247e+00 , -2.827857e-03 , -3.268761e-03
2.812503e-01 , -6.093747e+00 , -2.99181e-03 , -3.437397e-03
2.812503e-01 , -6.031248e+00 , -2.944962e-03 , -3.260376e-03
2.812503e-01 , -5.96875e+00 , -2.548963e-03 , -2.581582e-03
2.812503e-01 , -5.90625e+00 , -1.623277e-03 , -1.198815e-03
2.812503e-01 , -5.84375e+00 , -6.004966e-05 , 1.102852e-03
2.812503e-01 , -5.78125e+00 , 1.99544e-03 , 4.409689e-03
2.812503e-01 , -5.718749e+00 , 4.215577e-03 , 8.509328e-03
2.812503e-01 , -5.656249e+00 , 6.524221e-03 , 1.294577e-02
2.812503e-01 , -5.593749e+00 , 9.288534e-03 , 1.722227e-02
2.812503e-01 , -5.531248e+00 , 1.317921e-02 , 2.086957e-02
2.812503e-01 , -5.468748e+00 , 1.844118e-02 , 2.326129e-02
2.812503e-01 , -5.406248e+00 , 2.387373e-02 , 2.349594e-02
2.812503e-01 , -5.343747e+00 , 2.779449e-02 , 2.121091e-02
2.812503e-01 , -5.281247e+00 , 3.041083e-02 , 1.716212e-02
2.812503e-01 , -5.218747e+00 , 3.11659e-02 , 1.234454e-02
2.812503e-01 , -5.156246e+00 , 2.80775e-02 , 7.275967e-03
2.812503e-01 , -5.093746e+00 , 2.128664e-02 , 2.569914e-03
2.812503e-01 , -5.031246e+00 , 1.151584e-02 , -9.895434e-04
2.812503e-01 , -4.968745e+00 , 1.191309e-03 , -3.158962e-03
2.812503e-01 , -4.906245e+00 , -7.201229e-03 , -4.465817e-03
2.812503e-01 , -4.843745e+00 , -1.166975e-02 , -5.762704e-03
2.812503e-01 , -4.781244e+00 , -1.290489e-02 , -7.182124e-03
2.812503e-01 , -4.718744e+00 , -1.280895e-02 , -8.279356e-03
2.812503e-01 , -4.656244e+00 , -1.265525e-02 , -8.891917e-03
2.812503e-01 , -4.593744e+00 , -1.270137e-02 , -9.117853e-03
2.812503e-01 , -4.531247e+00 , -1.276612e-02 , -9.081686e-03
2.812503e-01 , -4.46875e+00 , -1.266726e-02 , -8.910329e-03
2.812503e-01 , -4.40625e+00 , -1.224888e-02 , -8.725878e-03
2.812503e-01 , -4.343749e+00 , -1.142297e-02 , -8.575734e-03
2.812503e-01 , -4.281248e+00 , -1.027635e-02 , -8.446198e-03
2.812503e-01 , -4.218747e+00 , -8.990564e-03 , -8.31811e-03
2.812503e-01 , -4.156246e+00 , -7.735606e-03 , -8.163247e-03
2.812503e-01 , -4.093746e+00 , -6.667367e-03 , -7.925154e-03
2.812503e-01 , -4.031248e+00 , -5.924159e-03 , -7.523568e-03
2.812503e-01 , -3.96875e+00 , -5.626531e-03 , -6.870477e-03
2.812503e-01 , -3.90625e+00 , -5.860647e-03 , -5.888187e-03
2.812503e-01 , -3.843749e+00 , -6.657044e-03 , -4.515874e-03
2.812503e-01 , -3.781248e+00 , -7.988631e-03 , -2.707033e-03
2.812503e-01 , -3.718747e+00 , -9.781101e-03 , -4.267023e-04
2.812503e-01 , -3.656246e+00 , -1.192753e-02 , 2.347368e-03
2.812503e-01 , -3.593746e+00 , -1.430127e-02 , 5.61765e-03
2.812503e-01 , -3.531248e+00 , -1.676086e-02 , 9.353547e-03
2.812503e-01 , -3.46875e+00 , -1.913779e-02 , 1.347902e-02
2.812503e-01 , -3.40625e+00 , -2.121628e-02 , 1.785717e-02
2.812503e-01 , -3.343749e+00 , -2.267774e-02 , 2.226067e-02
2.812503e-01 , -3.281248e+00 , -2.294614e-02 , 2.629828e-02
2.812503e-01 , -3.218747e+00 , -2.051509e-02 , 2.911804e-02
2.812503e-01 , -3.156246e+00 , -9.252316e-03 , 2.797224e-02
2.812503e-01 , -3.093746e+00 , 3.735829e-02 , 1.650145e-02
2.812503e-01 , -3.031248e+00 , 1.667025e-01 , -5.385688e-03
2.812503e-01 , -2.96875e+00 , 4.849755e-01 , -1.622874e-02
2.812503e-01 , -2.90625e+00 , 4.969751e-01 , -1.403382e-02
2.812503e-01 , -2.84375e+00 , 4.971937e-01 , -1.295658e-02
2.812503e-01 , -2.78125e+00 , 4.971071e-01 , -1.180169e-02
2.812503e-01 , -2.718749e+00 , 4.969176e-01 , -1.055952e-02
2.812503e-01 , -2.656249e+00 , 4.966927e-01 , -9.226757e-03
2.812503e-01 , -2.593749e+00 , 4.964621e-01 , -7.805132e-03
2.812503e-01 , -2.531249e+00 , 4.962396e-01 , -6.29851e-03
2.812503e-01 , -2.468748e+00 , 4.960326e-01 , -4.711989e-03
2.812503e-01 , -2.406248e+00 , 4.958445e-01 , -3.052182e-03
2.812503e-01 , -2.343748e+00 , 4.956768e-01 , -1.326434e-03
2.812503e-01 , -2.281247e+00 , 4.9553e-01 , 4.57608e-04
2.812503e-01 , -2.218747e+00 , 4.95404e-01 , 2.292195e-03
2.812503e-01 , -2.156247e+00 , 4.952988e-01 , 4.169583e-03
2.812503e-01 , -2.093747e+00 , 4.952139e-01 , 6.08207e-03
2.812503e-01 , -2.031248e+00 , 4.951492e-01 , 8.021958e-03
2.812503e-01 , -1.96875e+00 , 4.951038e-01 , 9.982628e-03
2.812503e-01 , -1.90625e+00 , 4.950783e-01 , 1.195684e-02
2.812503e-01 , -1.84375e+00 , 4.950752e-01 , 1.393561e-02
